part,doc,page,times,near
2N7000,82,2,1,Q3 IC1
2N7000,83,2,1,
2N7000,84,2,1,Q3
2SC4242,4v,2,1,Q5 R29 J76
2SC4242,4v,3,1,
2SC4242,4v,19,1,
2SC4242,4v,30,3,
2SC4242,4v,31,1,
2SC4242,4w,2,1,Q5 R29 R28
2SC4242,4w,3,1,
2SC4242,4w,19,1,
2SC4242,4w,30,3,
2SC4242,4w,31,1,
2SC4242,4x,3,1,
2SC4242,4x,7,1,
2SC4242,4y,3,1,
2SC4242,4y,7,1,
2SC4242,4z,3,1,
2SC4242,4z,7,1,
2SC4242,52,2,1,Q5 R29 J76
2SC4242,53,2,1,Q5 R29 J76
2SC4242,55,1,1,
2SC4242,p,61,1,Q5 R29
2X2,a7,1,1,J2
2X2,p,42,2,
2X2,v,20,2,
2X2,v,25,2,
2X2,x,19,2,
2X2,x,23,2,
2X2,y,19,2,
2X2,y,22,2,
3000HZ,45,22,1,
3000HZ,b,1,1,
3000M,6p,1,3,
3000MAH,bb,1,1,
3000MS,7t,17,1,
3000MS,8q,17,1,
5X4,4u,1,1,
74AC08,2c,69,1,
74AC08,2f,68,1,
74AC08,2g,62,1,
74AC08,2h,60,1,
74AC08,2i,58,1,
74AC08,2m,67,1,
74AC08,2u,54,1,
74AC08,7o,4,1,
74AC08,8d,4,1,
74HC00,7z,1,1,
74HC00,7z,2,1,IC2b IC2d IC2c
74HC00,7z,3,1,IC2 IC1 D1
74HC00,7z,4,1,
74HC00,80,1,1,
74HC00,80,3,2,
74HC393,6x,1,4,
74HC4040,6x,1,1,
74HC595,4v,3,1,
74HC595,4v,8,2,
74HC595,4v,9,3,
74HC595,4v,19,1,
74HC595,4v,25,2,
74HC595,4w,3,1,
74HC595,4w,8,2,
74HC595,4w,9,3,
74HC595,4w,19,1,
74HC595,4w,25,2,
74HC595,4x,3,1,
74HC595,4x,7,1,
74HC595,4y,3,1,
74HC595,4y,7,1,
74HC595,4z,3,1,
74HC595,4z,7,1,
74HC595,50,1,1,
74HC595,51,1,1,
74HC595,52,1,3,
74HC595,52,5,1,
74HC595,53,1,3,
74HC595,53,5,1,
74HC595,55,1,1,
74HC595,5r,1,1,
74HC595,8w,1,1,
74HC595,8x,1,1,
74HC595,d,1,2,
74HC595N,4v,2,1,
74HC595N,4w,2,1,
74HC74,3y,1,1,
74HC74,65,1,1,
74HC74,6d,1,1,
74HC74,6h,1,1,
74HC74,6x,1,1,
74HC74,9j,1,1,
74HC74,a1,23,1,
74HC74,a2,14,1,
74HC74,a4,1,1,
74HC86,4e,9,1,
74HC86,4f,10,1,
74HC86,4g,12,1,
74HC86,4h,10,1,
