id,key,title,url,parent,role,year,month,pages
1z,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-04.pdf,The Radio Constructor 1959-04,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-04.pdf,,issue,1959,04,42
2,https://www.worldradiohistory.com/UK/Radio-Constructor/40s/RC-1947-11.pdf,The Radio Constructor 1947-11,https://www.worldradiohistory.com/UK/Radio-Constructor/40s/RC-1947-11.pdf,,issue,1947,11,31
20,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-05.pdf,The Radio Constructor 1959-05,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-05.pdf,,issue,1959,05,42
21,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-09.pdf,The Radio Constructor 1959-09,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-09.pdf,,issue,1959,09,42
22,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-10.pdf,The Radio Constructor 1959-10,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-10.pdf,,issue,1959,10,42
23,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-11.pdf,The Radio Constructor 1959-11,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-11.pdf,,issue,1959,11,46
24,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-02.pdf,The Radio Constructor 1960-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-02.pdf,,issue,1960,02,82
25,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-03.pdf,The Radio Constructor 1960-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-03.pdf,,issue,1960,03,42
26,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-04.pdf,The Radio Constructor 1960-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-04.pdf,,issue,1960,04,42
27,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-08.pdf,The Radio Constructor 1960-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-08.pdf,,issue,1960,08,42
28,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-09.pdf,The Radio Constructor 1960-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-09.pdf,,issue,1960,09,42
29,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-10.pdf,The Radio Constructor 1960-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1960-10.pdf,,issue,1960,10,42
